"","countrycode","UDel_t_pop","year"
"25280","MNG",-0.945732618741153,2003
"25281","MNP",NA,2003
"25282","MOZ",24.7024357692718,2003
"25283","MRT",28.7409118417352,2003
"25284","MSR",NA,2003
"25285","MUS",24.3,2003
"25286","MWI",22.7099738476185,2003
"25287","MYS",26.4381969696803,2003
"25288","NAM",22.3349885956977,2003
"25289","NCL",21.2629978564531,2003
"25290","NER",29.0482490530053,2003
"25291","NFK",NA,2003
"25292","NGA",27.0559583679007,2003
"25293","NIC",26.5751460857771,2003
"25294","NIU",NA,2003
"25295","NLD",10.3395116710944,2003
"25296","NOR",5.58238603909726,2003
"25297","NPL",21.4458841240887,2003
"25298","NRU",NA,2003
"25299","NZL",12.5726827202887,2003
"25300","OMN",26.3822972126661,2003
"25301","PAK",23.0844844149531,2003
"25302","PAN",26.2899311249619,2003
"25303","PCN",NA,2003
"25304","PER",15.4375389137122,2003
"25305","PHL",25.8921783561091,2003
"25306","PLW",NA,2003
"25307","PNG",22.1178120213594,2003
"25308","POL",8.05688246878517,2003
"25309","PRI",24.1805364738793,2003
"25310","PRK",8.38177969301312,2003
"25311","PRT",15.6217725396899,2003
"25312","PRY",22.5607093365016,2003
"25313","PYF",24.1,2003
"25314","QAT",27.5082640122341,2003
"25315","ROU",9.37445944451396,2003
"25316","RUS",4.33245576764538,2003
"25317","RWA",19.9952249393394,2003
"25318","ESH",24.2941948551936,2003
"25319","SAU",26.8415190230918,2003
"25320","SDN",28.5807607284189,2003
"25321","SSD",28.7077869676269,2003
"25322","SEN",27.1183582349564,2003
"25323","SGP",NA,2003
"25324","SGS",NA,2003
"25325","SHN",NA,2003
"25326","SLB",27.3608833441894,2003
"25327","SLE",26.6584326531687,2003
"25328","SLV",23.1418250970635,2003
"25329","SMR",13.2895721114976,2003
"25330","SOL",25.4601433030448,2003
"25331","SOM",27.8279532292798,2003
"25332","SPM",NA,2003
"25333","SRB",10.3996557813372,2003
"25334","STP",26.3,2003
"25335","SUR",27.2882519764247,2003
"25336","SVK",8.17937531283257,2003
"25337","SVN",9.56794541986836,2003
"25338","SWE",6.12621925795386,2003
"25339","SWZ",21.0388226496932,2003
"25340","SXM",NA,2003
"25341","SYC",NA,2003
"25342","SYR",17.6277854228092,2003
"25343","TCA",27.6,2003
"25344","TCD",28.713073139129,2003
"25345","TGO",26.894679764505,2003
"25346","THA",27.1908553788128,2003
"25347","TJK",11.7307230914228,2003
"25348","TKM",15.4465237058376,2003
"25349","TLS",25.5184426243129,2003
"25350","TON",NA,2003
"25351","TTO",26.1634344223123,2003
"25352","TUN",19.8611678759073,2003
"25353","TUR",12.1946697748733,2003
"25354","TWN",21.4357291616876,2003
"25355","TZA",22.8389487361596,2003
"25356","UGA",22.5952265855732,2003
"25357","UKR",8.18239647126682,2003
"25358","URY",17.9887334878057,2003
"25359","USA",13.3787256868451,2003
"25360","UZB",14.1328697372912,2003
"25361","VAT",16.1,2003
"25362","VCT",27.1,2003
"25363","VEN",26.1343988932807,2003
"25364","VGB",NA,2003
"25365","VIR",26.7,2003
"25366","VNM",25.248367149948,2003
"25367","VUT",25.2323485215554,2003
"25368","PSE",19.2287524630003,2003
"25369","WLF",NA,2003
"25370","WSM",26.1,2003
"25371","YEM",23.4471470518805,2003
"25372","ZAF",18.1019051596658,2003
"25373","ZMB",21.4923645275957,2003
"25374","ZWE",20.3560975818267,2003
"25375","TUV",NA,2003
"25376","GUF",26.5956684885804,2003
"25377","ABW",NA,2004
"25378","AFG",13.3755468701131,2004
"25379","AGO",22.0736171031673,2004
"25380","AIA",NA,2004
"25381","ALB",13.4595710073374,2004
"25382","ALA",6.5,2004
"25383","AND",10.4421693126948,2004
"25384","ARE",27.6206251257083,2004
"25385","ARG",17.4351305652999,2004
"25386","ARM",8.85634914684888,2004
"25387","ASM",NA,2004
"25388","ATA",NA,2004
"25389","Ashm",NA,2004
"25390","ATF",NA,2004
"25391","ATG",NA,2004
"25392","AUS",16.7299531111603,2004
"25393","AUT",7.6958834176413,2004
"25394","AZE",13.3240032077452,2004
"25395","BDI",20.4786268064945,2004
"25396","BEL",10.3749159383013,2004
"25397","BEN",27.4961562442638,2004
"25398","BFA",28.9093097218988,2004
"25399","BGD",25.7274694762223,2004
"25400","BGR",10.2150348838781,2004
"25401","BHR",NA,2004
"25402","BHS",25.5818868040386,2004
"25403","BIH",8.94818437465877,2004
"25404","BLM",NA,2004
"25405","BLR",6.55689962148832,2004
"25406","BLZ",26.0448671836615,2004
"25407","BMU",NA,2004
"25408","BOL",17.3503377428304,2004
"25409","BRA",22.1328884555529,2004
"25410","BRB",NA,2004
"25411","BRN",27.2826219457506,2004
"25412","BTN",12.7737250517654,2004
"25413","BWA",21.1015235184391,2004
"25414","CAF",25.5042827773581,2004
"25415","CAN",5.61448012579663,2004
"25416","CHE",7.60779006475333,2004
"25417","CHL",10.3889706449182,2004
"25418","CHN",14.6809537315909,2004
"25419","CIV",26.6030374056417,2004
"25420","CMR",24.6319600018614,2004
"25421","COD",23.7070233729836,2004
"25422","COG",25.3284619202451,2004
"25423","COK",24.8,2004
"25424","COL",20.5774441568564,2004
"25425","COM",25,2004
"25426","CPV",20.9,2004
"25427","CRI",22.7342803280294,2004
"25428","CUB",25.7382255116873,2004
"25429","CUW",NA,2004
"25430","CYM",28.9,2004
"25431","CYN",19.5848307482051,2004
"25432","CYP",18.5753611474697,2004
"25433","CZE",7.98654840081432,2004
"25434","DEU",9.17471711031226,2004
"25435","DJI",28.3206583744736,2004
"25436","DMA",NA,2004
"25437","DNK",8.19163212003433,2004
"25438","DOM",25.3461035986891,2004
"25439","DZA",17.1967009519061,2004
"25440","ECU",19.8225069783382,2004
"25441","EGY",21.6607550326518,2004
"25442","ERI",23.505124566134,2004
"25443","ESP",14.6757965208079,2004
"25444","EST",5.84829843187037,2004
"25445","ETH",19.5639429521289,2004
"25446","FIN",4.13474776334236,2004
"25447","FJI",23.9243823773572,2004
"25448","FLK",7.09575434853061,2004
"25449","FRA",11.2621198117367,2004
"25450","FRO",NA,2004
"25451","FSM",NA,2004
"25452","GAB",25.4285324590401,2004
"25453","Gaza",20.2,2004
"25454","GBR",10.0412396537817,2004
"25455","GEO",11.1333348811224,2004
"25456","GGY",NA,2004
"25457","GHA",27.1396932859338,2004
"25458","GIN",25.9251851320212,2004
"25459","GMB",26.8572449935808,2004
"25460","GNB",27.4508821779661,2004
"25461","GNQ",24.7329047508484,2004
"25462","GRC",14.9752978194686,2004
"25463","GRD",NA,2004
"25464","GRL",-2.80280766390594,2004
"25465","GTM",22.6781760757318,2004
"25466","GUM",NA,2004
"25467","GUY",26.9463353299481,2004
"25468","HKG",22.8,2004
"25469","HMD",NA,2004
"25470","HND",24.4672348205819,2004
"25471","HRV",11.4057506026237,2004
"25472","HTI",24.8104480069119,2004
"25473","HUN",9.98437518805421,2004
"25474","IDN",25.5304784918607,2004
"25475","IMN",NA,2004
"25476","IND",25.759339908585,2004
"25477","IOA",NA,2004
"25478","IOT",NA,2004
"25479","IRL",9.31573033943677,2004
"25480","IRN",15.6436185061188,2004
"25481","IRQ",22.3444526694603,2004
"25482","ISL",2.52724852983155,2004
"25483","ISR",19.8272751626783,2004
"25484","ITA",13.2479120795121,2004
"25485","JAM",25.7168206283368,2004
"25486","JEY",11.8,2004
"25487","JOR",17.8235238972095,2004
"25488","JPN",14.8485694817192,2004
"25489","KAS",-2.9,2004
"25490","KAZ",7.19061663968496,2004
"25491","KEN",20.4699333342089,2004
"25492","KGZ",7.52948632409643,2004
"25493","KHM",28.0306730655348,2004
"25494","KIR",NA,2004
"25495","KNA",NA,2004
"25496","KOR",12.1909846398003,2004
"25497","KOS",8.88911105984949,2004
"25498","KWT",26.4665301708233,2004
"25499","LAO",23.8111401438995,2004
"25500","LBN",13.8221224230759,2004
"25501","LBR",26.1670298123409,2004
"25502","LBY",21.0071360720939,2004
"25503","LCA",NA,2004
"25504","LIE",4.30950153746937,2004
"25505","LKA",26.7371603480998,2004
"25506","LSO",11.8687171856689,2004
"25507","LTU",6.65580602062718,2004
"25508","LUX",9.2,2004
"25509","LVA",6.49063204583144,2004
"25510","MAC",21.7,2004
"25511","MAF",NA,2004
"25512","MAR",17.1658555482162,2004
"25513","MCO",14.2,2004
"25514","MDA",9.68801569218872,2004
"25515","MDG",20.8403141284094,2004
"25516","MDV",NA,2004
"25517","MEX",18.4600461187547,2004
"25518","MHL",NA,2004
"25519","MKD",9.09801941281872,2004
"25520","MLI",28.9616994334223,2004
"25521","MLT",NA,2004
"25522","MMR",25.5557731763346,2004
"25523","MNE",8.3860121589447,2004
"25524","MNG",-0.116312152159895,2004
"25525","MNP",NA,2004
"25526","MOZ",24.2979842199272,2004
"25527","MRT",28.967862849361,2004
"25528","MSR",NA,2004
"25529","MUS",24.1,2004
"25530","MWI",22.2467479962349,2004
"25531","MYS",26.3553560630959,2004
"25532","NAM",21.8004467823713,2004
"25533","NCL",21.3527414790113,2004
"25534","NER",29.218552537688,2004
"25535","NFK",NA,2004
"25536","NGA",27.1207008381383,2004
"25537","NIC",26.4989237046447,2004
"25538","NIU",NA,2004
"25539","NLD",10.3045547656068,2004
"25540","NOR",5.58204153566636,2004
"25541","NPL",21.6333727263693,2004
"25542","NRU",NA,2004
"25543","NZL",12.1186602207909,2004
"25544","OMN",26.4765754597816,2004
"25545","PAK",23.7225331238972,2004
"25546","PAN",26.0521208964539,2004
"25547","PCN",NA,2004
"25548","PER",15.4755700704907,2004
"25549","PHL",25.9516898446094,2004
"25550","PLW",NA,2004
"25551","PNG",21.7744405283885,2004
"25552","POL",8.04752300713165,2004
"25553","PRI",23.7661538535991,2004
"25554","PRK",8.69430082142905,2004
"25555","PRT",15.3057269977636,2004
"25556","PRY",22.1424138971914,2004
"25557","PYF",24,2004
"25558","QAT",27.4082640122341,2004
"25559","ROU",9.45628502282945,2004
"25560","RUS",4.6835205485987,2004
"25561","RWA",20.1260847423472,2004
"25562","ESH",24.1034137360288,2004
"25563","SAU",26.4582516207439,2004
"25564","SDN",28.6412588183965,2004
"25565","SSD",28.4955302222852,2004
"25566","SEN",27.1935119179583,2004
"25567","SGP",NA,2004
"25568","SGS",NA,2004
"25569","SHN",NA,2004
"25570","SLB",27.2773204257147,2004
"25571","SLE",26.9943155866391,2004
"25572","SLV",22.906728116,2004
"25573","SMR",12.5326703684662,2004
"25574","SOL",25.0670498040012,2004
"25575","SOM",27.5974033469841,2004
"25576","SPM",NA,2004
"25577","SRB",10.2250408820051,2004
"25578","STP",26.1,2004
"25579","SUR",27.1832868821806,2004
"25580","SVK",7.83808010048253,2004
"25581","SVN",8.78497140868574,2004
"25582","SWE",6.03875913406674,2004
"25583","SWZ",20.1036870793655,2004
"25584","SXM",NA,2004
"25585","SYC",NA,2004
"25586","SYR",17.515241356118,2004
"25587","TCA",27.2,2004
"25588","TCD",28.8327153561342,2004
"25589","TGO",26.7402053255668,2004
"25590","THA",27.1028485865264,2004
"25591","TJK",12.6264191402812,2004
"25592","TKM",16.4339875542401,2004
"25593","TLS",25.6678155934916,2004
"25594","TON",NA,2004
"25595","TTO",25.9634344223123,2004
"25596","TUN",19.2656303158248,2004
"25597","TUR",12.2220211634549,2004
"25598","TWN",21.1302675592811,2004
"25599","TZA",22.630730053855,2004
"25600","UGA",22.6803475778152,2004
"25601","UKR",8.74823309436419,2004
"25602","URY",18.2984974569066,2004
"25603","USA",13.6244187128502,2004
"25604","UZB",15.1391411766959,2004
"25605","VAT",15.4,2004
"25606","VCT",26.9,2004
"25607","VEN",25.805191808231,2004
"25608","VGB",NA,2004
"25609","VIR",26.4,2004
"25610","VNM",24.6528003169102,2004
"25611","VUT",25.1803872461727,2004
"25612","PSE",19.3287524630003,2004
"25613","WLF",NA,2004
"25614","WSM",26.1,2004
"25615","YEM",22.8810951635656,2004
"25616","ZAF",17.6347720636343,2004
"25617","ZMB",21.3610668321488,2004
"25618","ZWE",20.0208846740889,2004
"25619","TUV",NA,2004
"25620","GUF",26.5848456953635,2004
"25621","ABW",NA,2005
"25622","AFG",12.3368347588129,2005
"25623","AGO",22.3840250997879,2005
"25624","AIA",NA,2005
"25625","ALB",12.9675197054994,2005
"25626","ALA",6.6,2005
"25627","AND",9.96936249938702,2005
"25628","ARE",27.4707224963965,2005
"25629","ARG",17.2532392523604,2005
"25630","ARM",8.59398193610249,2005
"25631","ASM",NA,2005
"25632","ATA",NA,2005
"25633","Ashm",NA,2005
"25634","ATF",NA,2005
"25635","ATG",NA,2005
"25636","AUS",16.9778008448348,2005
"25637","AUT",7.41073611717051,2005
"25638","AZE",13.3104928036176,2005
"25639","BDI",21.0666778795119,2005
"25640","BEL",10.6698070693024,2005
"25641","BEN",27.6455014597368,2005
"25642","BFA",29.1835411221058,2005
"25643","BGD",25.6940565329505,2005
"25644","BGR",9.64274032405107,2005
"25645","BHR",NA,2005
"25646","BHS",25.8258446601441,2005
"25647","BIH",8.25181211455412,2005
"25648","BLM",NA,2005
"25649","BLR",6.64065804851466,2005
"25650","BLZ",26.1044092281988,2005
"25651","BMU",NA,2005
"25652","BOL",17.0951959431115,2005
"25653","BRA",22.5329336286695,2005
"25654","BRB",NA,2005
"25655","BRN",27.3826219457506,2005
"25656","BTN",12.876184828246,2005
"25657","BWA",22.356902636116,2005
"25658","CAF",25.7030237406938,2005
"25659","CAN",6.35889430986172,2005
"25660","CHE",7.28302849847973,2005
"25661","CHL",10.5588539877375,2005
"25662","CHN",14.2877768087718,2005
"25663","CIV",26.6182682773272,2005
"25664","CMR",24.7472636805204,2005
"25665","COD",24.1294636748403,2005
"25666","COG",25.3999776187495,2005
"25667","COK",24.8,2005
"25668","COL",20.7571559108863,2005
"25669","COM",25.1,2005
"25670","CPV",21.1,2005
"25671","CRI",22.4792175598158,2005
"25672","CUB",25.3753921843411,2005
"25673","CUW",NA,2005
"25674","CYM",28.6,2005
"25675","CYN",19.3424153741025,2005
"25676","CYP",18.3370833654145,2005
"25677","CZE",7.77505641711011,2005
"25678","DEU",9.24898151741495,2005
"25679","DJI",28.6996905777507,2005
"25680","DMA",NA,2005
"25681","DNK",8.22589803391862,2005
"25682","DOM",25.5140296982375,2005
"25683","DZA",17.0663658792352,2005
"25684","ECU",19.6746877287999,2005
"25685","EGY",21.6011168248275,2005
"25686","ERI",23.583058901032,2005
"25687","ESP",14.5842815178192,2005
"25688","EST",5.87299596404978,2005
"25689","ETH",19.5767328250777,2005
"25690","FIN",4.52883573296715,2005
"25691","FJI",24.0564282446882,2005
"25692","FLK",6.14346274660135,2005
"25693","FRA",11.2870032577588,2005
"25694","FRO",NA,2005
"25695","FSM",NA,2005
"25696","GAB",25.370495913296,2005
"25697","Gaza",20.4,2005
"25698","GBR",9.95399317849884,2005
"25699","GEO",11.3371222080966,2005
"25700","GGY",NA,2005
"25701","GHA",27.3050474350876,2005
"25702","GIN",25.9818722608824,2005
"25703","GMB",27.2450039537329,2005
"25704","GNB",27.9160836411192,2005
"25705","GNQ",24.6166772884185,2005
"25706","GRC",14.8150973066267,2005
"25707","GRD",NA,2005
"25708","GRL",-1.6374344615912,2005
"25709","GTM",22.7374542719795,2005
"25710","GUM",NA,2005
"25711","GUY",27.2922797765253,2005
"25712","HKG",22.6,2005
"25713","HMD",NA,2005
"25714","HND",24.8812126277123,2005
"25715","HRV",10.7957946761391,2005
"25716","HTI",25.5569653380106,2005
"25717","HUN",9.68761095753994,2005
"25718","IDN",25.539736314833,2005
"25719","IMN",NA,2005
"25720","IND",25.7346649071665,2005
"25721","IOA",NA,2005
"25722","IOT",NA,2005
"25723","IRL",9.48543696027398,2005
"25724","IRN",15.46254585212,2005
"25725","IRQ",22.011402044741,2005
"25726","ISL",1.8638403567031,2005
"25727","ISR",19.8191539421113,2005
"25728","ITA",12.7002173688577,2005
"25729","JAM",25.475085186484,2005
"25730","JEY",11.8,2005
"25731","JOR",17.6006190258429,2005
"25732","JPN",13.8930362138247,2005
"25733","KAS",-3.7,2005
"25734","KAZ",6.71274393963247,2005
"25735","KEN",20.868380499096,2005
"25736","KGZ",7.09357567068879,2005
"25737","KHM",27.9021020860267,2005
"25738","KIR",NA,2005
"25739","KNA",NA,2005
"25740","KOR",11.1292704309906,2005
"25741","KOS",8.33493869462479,2005
"25742","KWT",26.2227069458999,2005
"25743","LAO",24.263463120522,2005
"25744","LBN",14.0024986676511,2005
"25745","LBR",26.1309024761376,2005
"25746","LBY",20.7505446453293,2005
"25747","LCA",NA,2005
"25748","LIE",3.95791794789114,2005
"25749","LKA",26.8452314705161,2005
"25750","LSO",11.7517118585234,2005
"25751","LTU",6.75738364346063,2005
"25752","LUX",9.5,2005
"25753","LVA",6.43469107245651,2005
"25754","MAC",21.4,2005
"25755","MAF",NA,2005
"25756","MAR",17.1686925216103,2005
"25757","MCO",13.9,2005
"25758","MDA",9.66394354808627,2005
"25759","MDG",20.9559418888341,2005
"25760","MDV",NA,2005
"25761","MEX",19.0402041739423,2005
"25762","MHL",NA,2005
"25763","MKD",9.20263410495357,2005
"25764","MLI",28.9487874332163,2005
"25765","MLT",NA,2005
"25766","MMR",26.1803430372503,2005
"25767","MNE",7.62683616763262,2005
"25768","MNG",-1.31754582882999,2005
"25769","MNP",NA,2005
"25770","MOZ",24.8805898472566,2005
"25771","MRT",28.9471653594332,2005
"25772","MSR",NA,2005
"25773","MUS",24,2005
"25774","MWI",23.0946389705462,2005
"25775","MYS",26.4871128195049,2005
"25776","NAM",22.4611654422515,2005
"25777","NCL",21.3198831326311,2005
"25778","NER",29.4864521833219,2005
"25779","NFK",NA,2005
"25780","NGA",27.2968316666361,2005
"25781","NIC",26.3748687568411,2005
"25782","NIU",NA,2005
"25783","NLD",10.5227639145178,2005
"25784","NOR",5.72601753028237,2005
"25785","NPL",21.8544208164925,2005
"25786","NRU",NA,2005
"25787","NZL",13.0390389612282,2005
"25788","OMN",26.1258927140896,2005
"25789","PAK",22.6998623521904,2005
"25790","PAN",25.6916796445473,2005
"25791","PCN",NA,2005
"25792","PER",15.2955529077234,2005
"25793","PHL",26.0295925217643,2005
"25794","PLW",NA,2005
"25795","PNG",22.0135342389631,2005
"25796","POL",8.03441760088496,2005
"25797","PRI",24.041469472811,2005
"25798","PRK",7.64756157825186,2005
"25799","PRT",15.3345756005425,2005
"25800","PRY",22.3698704411955,2005
"25801","PYF",24.2,2005
"25802","QAT",27.2936093725704,2005
"25803","ROU",9.01445681314325,2005
"25804","RUS",4.77130189336919,2005
"25805","RWA",20.6572210084063,2005
"25806","ESH",24.2770980758822,2005
"25807","SAU",26.1995397702906,2005
"25808","SDN",28.866038263156,2005
"25809","SSD",28.658163331287,2005
"25810","SEN",27.543150456831,2005
"25811","SGP",NA,2005
"25812","SGS",NA,2005
"25813","SHN",NA,2005
"25814","SLB",27.5798138317315,2005
"25815","SLE",26.959799799454,2005
"25816","SLV",22.8990333769393,2005
"25817","SMR",11.5611212399819,2005
"25818","SOL",26.0524007180081,2005
"25819","SOM",28.194524500803,2005
"25820","SPM",NA,2005
"25821","SRB",9.4599219011198,2005
"25822","STP",25.9,2005
"25823","SUR",27.6913650455093,2005
"25824","SVK",7.63838496657757,2005
"25825","SVN",8.36162908467887,2005
"25826","SWE",6.29881976661948,2005
"25827","SWZ",20.4411186445107,2005
"25828","SXM",NA,2005
"25829","SYC",NA,2005
"25830","SYR",17.4656188893016,2005
"25831","TCA",27.4,2005
"25832","TCD",29.2413164693949,2005
"25833","TGO",26.9153640040363,2005
"25834","THA",27.4811167932718,2005
"25835","TJK",11.7380051971501,2005
"25836","TKM",16.3875378882219,2005
"25837","TLS",26.0024028476077,2005
"25838","TON",NA,2005
"25839","TTO",26.1634344223123,2005
"25840","TUN",18.9645110301681,2005
"25841","TUR",12.2892528628473,2005
"25842","TWN",21.0348787303934,2005
"25843","TZA",23.3082132132925,2005
"25844","UGA",23.2346235067054,2005
"25845","UKR",8.76810542469509,2005
"25846","URY",18.2859283485171,2005
"25847","USA",13.8647742999956,2005
"25848","UZB",14.6232501093443,2005
"25849","VAT",14.9,2005
"25850","VCT",27.4,2005
"25851","VEN",25.9246355341318,2005
"25852","VGB",NA,2005
"25853","VIR",27.4,2005
"25854","VNM",24.7961060035104,2005
"25855","VUT",25.1803872461727,2005
"25856","PSE",19.2287524630003,2005
"25857","WLF",NA,2005
"25858","WSM",26.1,2005
"25859","YEM",23.6192480856138,2005
"25860","ZAF",17.9408848505637,2005
"25861","ZMB",22.5038103574257,2005
"25862","ZWE",21.2562110888753,2005
"25863","TUV",NA,2005
"25864","GUF",26.9932492425437,2005
"25865","ABW",NA,2006
"25866","AFG",13.7930253265607,2006
"25867","AGO",21.9293825319576,2006
"25868","AIA",NA,2006
"25869","ALB",12.8475585315991,2006
"25870","ALA",6.9,2006
"25871","AND",11.1590469305244,2006
"25872","ARE",27.5082100160972,2006
"25873","ARG",17.6441568098258,2006
"25874","ARM",8.56595674122323,2006
"25875","ASM",NA,2006
"25876","ATA",NA,2006
"25877","Ashm",NA,2006
"25878","ATF",NA,2006
"25879","ATG",NA,2006
"25880","AUS",16.7227703095228,2006
"25881","AUT",7.9893919093084,2006
"25882","AZE",13.2791880928729,2006
"25883","BDI",20.5173582293239,2006
"25884","BEL",10.963187141528,2006
"25885","BEN",27.7996148253773,2006
"25886","BFA",28.8034580595838,2006
"25887","BGD",26.0081798187748,2006
"25888","BGR",10.0849591207941,2006
"25889","BHR",NA,2006
"25890","BHS",25.7007760210506,2006
"25891","BIH",8.99909992091273,2006
"25892","BLM",NA,2006
"25893","BLR",6.69583133829544,2006
"25894","BLZ",25.8824330150714,2006
"25895","BMU",NA,2006
"25896","BOL",17.2808003893194,2006
"25897","BRA",22.3651124899445,2006
"25898","BRB",NA,2006
"25899","BRN",27.2826219457506,2006
"25900","BTN",13.3600848528546,2006
"25901","BWA",20.7235061600102,2006
"25902","CAF",25.5761136988329,2006
"25903","CAN",7.05187265612456,2006
"25904","CHE",8.0303097560878,2006
"25905","CHL",10.7042206484917,2006
"25906","CHN",14.8732749565487,2006
"25907","CIV",26.4858283932464,2006
"25908","CMR",24.7253202179388,2006
"25909","COD",23.7923900894793,2006
"25910","COG",25.3120634241514,2006
"25911","COK",24.8,2006
"25912","COL",20.5352430616866,2006
"25913","COM",24.6,2006
"25914","CPV",21.1,2006
"25915","CRI",22.685396645396,2006
"25916","CUB",25.5830157341588,2006
"25917","CUW",NA,2006
"25918","CYM",28.7,2006
"25919","CYN",18.8696614964102,2006
"25920","CYP",18.2679444743868,2006
"25921","CZE",8.30444822394447,2006
"25922","DEU",9.76437970017936,2006
"25923","DJI",28.7215642763045,2006
"25924","DMA",NA,2006
"25925","DNK",8.83517213188954,2006
"25926","DOM",25.1277261291283,2006
"25927","DZA",17.9561542856918,2006
"25928","ECU",19.763691763152,2006
"25929","EGY",21.6303668121472,2006
"25930","ERI",23.4096963153806,2006
"25931","ESP",15.3692710210667,2006
"25932","EST",6.4922117676836,2006
"25933","ETH",19.8293477895253,2006
"25934","FIN",4.47236738050482,2006
"25935","FJI",23.9462117497522,2006
"25936","FLK",6.60784494247233,2006
"25937","FRA",11.8277341771428,2006
"25938","FRO",NA,2006
"25939","FSM",NA,2006
"25940","GAB",25.7080249645037,2006
"25941","Gaza",20.4,2006
"25942","GBR",10.3526349258891,2006
"25943","GEO",11.3171439224515,2006
"25944","GGY",NA,2006
"25945","GHA",27.2923681880342,2006
"25946","GIN",25.6212259278194,2006
"25947","GMB",26.6928406613259,2006
"25948","GNB",27.1529450580114,2006
"25949","GNQ",24.7402839696577,2006
"25950","GRC",14.7910843758132,2006
"25951","GRD",NA,2006
"25952","GRL",-2.76780839369879,2006
"25953","GTM",22.513983851403,2006
"25954","GUM",NA,2006
"25955","GUY",27.0586305190603,2006
"25956","HKG",23,2006
"25957","HMD",NA,2006
"25958","HND",24.6460346080235,2006
"25959","HRV",11.6974224044714,2006
"25960","HTI",25.1135018425465,2006
"25961","HUN",10.4066130275088,2006
"25962","IDN",25.5160930302143,2006
"25963","IMN",NA,2006
"25964","IND",25.9379684739334,2006
"25965","IOA",NA,2006
"25966","IOT",NA,2006
"25967","IRL",9.5867352360408,2006
"25968","IRN",15.8219825185204,2006
"25969","IRQ",22.8260919827394,2006
"25970","ISL",2.30942298429873,2006
"25971","ISR",19.8407654672855,2006
"25972","ITA",13.3399665019813,2006
"25973","JAM",26.093789761509,2006
"25974","JEY",12.1,2006
"25975","JOR",17.558339921899,2006
"25976","JPN",14.1051493801785,2006
"25977","KAS",-3,2006
"25978","KAZ",6.79153384660031,2006
"25979","KEN",20.5853313213269,2006
"25980","KGZ",7.32446064799632,2006
"25981","KHM",27.7792934723051,2006
"25982","KIR",NA,2006
"25983","KNA",NA,2006
"25984","KOR",11.8783757243231,2006
"25985","KOS",8.5808155019645,2006
"25986","KWT",26.2067104516266,2006
"25987","LAO",24.3636692925733,2006
"25988","LBN",13.8930111810612,2006
"25989","LBR",26.0313381417238,2006
"25990","LBY",20.8220187292978,2006
"25991","LCA",NA,2006
"25992","LIE",4.96425230620406,2006
"25993","LKA",26.6743687910372,2006
"25994","LSO",11.523134766638,2006
"25995","LTU",7.258593496672,2006
"25996","LUX",10,2006
"25997","LVA",7.07911469804659,2006
"25998","MAC",21.9,2006
"25999","MAF",NA,2006
"26000","MAR",17.4349042983698,2006
"26001","MCO",14.8,2006
"26002","MDA",9.3309109306308,2006
"26003","MDG",21.1269969588124,2006
"26004","MDV",NA,2006
"26005","MEX",18.8447521162986,2006
"26006","MHL",NA,2006
"26007","MKD",8.77896806382894,2006
"26008","MLI",28.389381995673,2006
"26009","MLT",NA,2006
"26010","MMR",25.9011064417039,2006
"26011","MNE",8.1165946208386,2006
"26012","MNG",-0.180945392953925,2006
"26013","MNP",NA,2006
"26014","MOZ",24.4897198591763,2006
"26015","MRT",28.7501104299719,2006
"26016","MSR",NA,2006
"26017","MUS",24.3,2006
"26018","MWI",22.5698255120018,2006
"26019","MYS",26.1794676796007,2006
"26020","NAM",20.427214233549,2006
"26021","NCL",21.1636741525463,2006
"26022","NER",29.3868569188479,2006
"26023","NFK",NA,2006
"26024","NGA",27.3926468443844,2006
"26025","NIC",26.6697010704211,2006
"26026","NIU",NA,2006
"26027","NLD",11.0266742084719,2006
"26028","NOR",6.06474851333243,2006
"26029","NPL",22.0411588657726,2006
"26030","NRU",NA,2006
"26031","NZL",12.3884152182588,2006
"26032","OMN",26.1441209964499,2006
"26033","PAK",23.1918072781625,2006
"26034","PAN",25.5931715196914,2006
"26035","PCN",NA,2006
"26036","PER",15.6834916533684,2006
"26037","PHL",26.0254927636447,2006
"26038","PLW",NA,2006
"26039","PNG",21.8054797939455,2006
"26040","POL",8.40580129530583,2006
"26041","PRI",23.9727139253153,2006
"26042","PRK",8.38162608260992,2006
"26043","PRT",15.6200102430937,2006
"26044","PRY",22.779133066091,2006
"26045","PYF",24.1,2006
"26046","QAT",25.946417984468,2006
"26047","ROU",9.3954750698168,2006
"26048","RUS",4.07552862493855,2006
"26049","RWA",19.9814878327509,2006
"26050","ESH",24.3038716496957,2006
"26051","SAU",26.0504868272522,2006
"26052","SDN",28.4987877627384,2006
"26053","SSD",28.5382660344004,2006
"26054","SEN",27.0847718950502,2006
"26055","SGP",NA,2006
"26056","SGS",NA,2006
"26057","SHN",NA,2006
"26058","SLB",27.4204859180653,2006
"26059","SLE",26.8162536702284,2006
"26060","SLV",22.4933525959658,2006
"26061","SMR",12.1895721114976,2006
"26062","SOL",25.8704638509358,2006
"26063","SOM",27.9329729475439,2006
"26064","SPM",NA,2006
"26065","SRB",10.1832171773895,2006
"26066","STP",26.2,2006
"26067","SUR",27.4830050534718,2006
"26068","SVK",8.20880418996925,2006
"26069","SVN",9.12386766549785,2006
"26070","SWE",6.76799167788594,2006
